videoId,title,description,channelTitle,publishedAt,viewCount,duration,分類,Genre,Video_type
D1gGkeQP2Og,【国民民主党】榛葉幹事長・牛田まゆ応援演説（羽村駅東口西友前）,"ご視聴ありがとうございます！
多くの方々に政治に興味を持っていただきたいという想いから動画を投稿しています。
切り抜き、字幕テロップを加えて編集しています。

詳細な内容については元動画を是非ご確認ください。

[引用]
・【激アツ演説】榛葉幹事長、牛田まゆ参議院議員候補応援演説（羽村駅東口西友前）
https://youtu.be/JSvG5uDnI3I

#参議院選挙
#国民民主党
#牛田まゆ
#榛葉賀津也",にっぽんポンポコ党,2025-07-12T06:50:13Z,5,692,候補者PR,User-Generated Content (including clips)  ,Video
Q5V4DxJPamA,国民、玉木さんの演説待ち、百田代表と拝聴しました。,まさきまき 日本保守党 大阪選挙区【公式】 がライブ配信中！,まさきまき 日本保守党 大阪【本人】,2025-07-18T07:40:31Z,4893,270,候補者PR,User-Generated Content (including clips)  ,Video
tNOhOD7G4P8,【参院選2025】国民民主党の目指す社会像を語る玉木代表の演説を歌にしてみた #国民民主党 #玉木雄一郎 #小林さやか #1億プロジェクト,"元ネタ（演説）もぜひご覧ください。以下。
https://www.youtube.com/watch?v=-UgnZjBrrAI

2025参院選、国民民主党の新人・小林さやかさん（千葉県選挙区）の応援に入った玉木雄一郎代表。国民民主党の目指す社会像を語る場面を、なんかこう、やたらとエモい感じにしました。もともとネタ曲にするつもりだったんだけど、良い曲になっちゃった。",utoka@忍者🥷国民民主系Youtuber,2025-07-09T09:40:00Z,3874,149,候補者PR,User-Generated Content (including clips)  ,Video
zxI7fd23tXw,日本国民の戦いです！ #国民民主党 #かわもと健一,"#参院選2025 この戦いは、#かわもと健一 だけの、あるいは #国民民主党 だけの戦いではありません。
福岡県民の、日本国民の戦いです！",かわもと健一 国民民主党,2025-07-19T09:30:20Z,1805,104,その他,Candidate,Video
ZgK-HBISt7g,#わたなべりお #国民民主党 #手取りを増やす夏 #玉木雄一郎 #榛葉賀津也 #やっぱり国民民主党 #参政党 に負けるな,#国民民主党 #牛田まゆ #榛葉賀津也,日本一心,2025-07-11T23:20:30Z,17,57,候補者PR,User-Generated Content (including clips)  ,Shorts
DFKokIEoe8A,#国民民主党 #参議院選挙2025 #yotube #yotubeshorts #玉木雄一郎 #アンチ #手取りを増やす夏 #日本人,,なさ,2025-07-12T08:14:03Z,1,9,候補者PR,User-Generated Content (including clips)  ,Shorts
t4Eoa12u4xU,玉木に数字で圧勝しようとする幹事長 #榛葉幹事長 #国民民主党 #shorts,"#榛葉賀津也
#榛葉幹事長
#国民民主党
#shorts",政治をエンタメに,2025-07-09T11:15:07Z,244421,60,候補者PR,User-Generated Content (including clips)  ,Shorts
983pzforov8,"【爆笑ライブ】大人気！榛葉幹事長のライブ配信開催…！止まらない榛葉節に8,000人が熱狂！全国を飛び回る選挙活動の裏側を大暴露！ #国民民主党 #榛葉幹事長 #参議院選挙2025","国民民主党が選挙期間中に毎日行っている恒例のライブ配信。
告示から二日目となるこの日は、榛葉幹事長が登場！
“爆笑榛葉節”全開で、全国を飛び回る選挙活動の裏側を報告しながら、
有権者に熱い投票呼びかけ。思わずクスッと笑ってしまう軽妙トークにも注目です！

🦉✨ご視聴いただきありがとうございます✨🦉
このチャンネルでは日本をより良くする政治家を応援し、
視聴者の皆さんと一緒に政治を考える場を提供していきます！

📌このチャンネルのおすすめPOINT
‐話題の政治トピックを独自の解説を交えながら分かりやすく説明いたします
‐全編フルテロップ付き！音なしでもお楽しみいただけます


🦉ぜひチャンネル登録と高評価をお願いします！
🦉通知をオンにすると、最新の動画をお知らせします。
🦉チャンネル登録はこちら⇒ www.youtube.com/@UCZVULmRUWwr0KVZNBDCUSzg 

📌ボイス
VOICEVOX:四国めたん

📌引用元：https://www.youtube.com/live/S7sRzLhwps0?si=DFeZxs3zuowJbqgV

※当チャンネルでは著作権侵害をする意図はなく、あくまで引用として使用させて頂いております。

📌オススメ動画
https://youtu.be/LFud9fBGZyc?si=7aGZpuiWwlq5PcGi
https://youtu.be/l0Ujmufw7CI?si=HSN8uIfOwd_AeeCA

#政治 #記者会見 #榛葉幹事長 #玉木雄一郎 #103万円の壁  #榛葉賀津也 #国民民主党
 #切り抜き",フクちゃんの政治通信,2025-07-04T23:25:38Z,105304,1383,候補者PR,User-Generated Content (including clips)  ,Video
0rsjVH01MvU,【玉木が訴える！】足立×わたなべ×玉木　街頭演説　(7.4 京橋駅) #足立康史 #参院選2025 #国民民主党,"タイムスタンプ
00:00　足立康史
05:25　わたなべりお
11:27　玉木雄一郎

全国どこからでも足立に投票できます！
投票用紙２枚目には「足立康史」と
フルネームでお書きください！

=============================
★足立康史を応援して下さる方はこちらから

足立康史公式SNSをフォロー
https://adachi.net/#sns

足立康史に関する全情報（公式リスト）
https://note.com/adachiyasushi/n/n71ed37aba2ec

政治支援について
https://note.com/adachiyasushi/n/nfab0d029e173

ボランティア登録
https://note.com/adachiyasushi/n/n42742ab6a5ad

ニコニコチャンネル＋（会員制生配信）へ入会
https://nicochannel.jp/adachiyasushi/

書籍『お待たせ！永田町アホばか列伝』を購入
https://amzn.asia/d/0pRJ6md

銀行振込でのカンパ
https://adachi.net/contact#donation

クレジットカードを利用したカンパ（選挙ドットコム）
https://go2senkyo.com/seijika/141939

「あだチャン」コンテンツの切り抜き等二次利用について
https://note.com/adachiyasushi/n/n1b5c2bc3cade?sub_rt=share_b",あだチャン 足立康史チャンネル,2025-07-04T12:23:59Z,22664,1707,候補者PR,Candidate,Video
rWciE1yDn20,【榛葉が吠える！】わたなべりお第一声 with 足立康史 (2025.7.3大阪駅前ヨドバシカメラ交差点前) #わたなべりお #足立康史 #国民民主党 #榛葉賀津也 #参院選2025,"タイムスタンプ
00:00　わたなべりお
05:34　榛葉賀津也
17:34　足立康史に触れる？
18:06　鈴木拓理
19:58　ぶらさがり

=============================
★足立康史を応援して下さる方はこちらから

足立康史公式SNSをフォロー
https://adachi.net/#sns

足立康史に関する全情報（公式リスト）
https://note.com/adachiyasushi/n/n71ed37aba2ec

政治支援について
https://note.com/adachiyasushi/n/nfab0d029e173

ボランティア登録
https://note.com/adachiyasushi/n/n42742ab6a5ad

ニコニコチャンネル＋（会員制生配信）へ入会
https://nicochannel.jp/adachiyasushi/

書籍『お待たせ！永田町アホばか列伝』を購入
https://amzn.asia/d/0pRJ6md

銀行振込でのカンパ
https://adachi.net/contact#donation

クレジットカードを利用したカンパ（選挙ドットコム）
https://go2senkyo.com/seijika/141939

「あだチャン」コンテンツの切り抜き等二次利用について
https://note.com/adachiyasushi/n/n1b5c2bc3cade?sub_rt=share_b",あだチャン 足立康史チャンネル,2025-07-03T12:00:43Z,22092,1579,候補者PR,Candidate,Video
U8rA-T7lyy0,玉木雄一郎の第一声！参議院選挙2025熱い17日間が始まる！手取りを増やす夏に！【国民民主党】,"【たまきチャンネルは切り抜きOK!! どんどんお願いします！】
ただし、元動画の表現の意図や趣旨を故意に改変すること、
人格を侮辱したり事実と異なる内容の文字表記を加えること、
法令や公序良俗に反する内容に加工することはお控えください。

#第一声#参議院議員選挙#国民民主党#手取り#減税#参院選#玉木#榛葉

チャンネル登録お願いします！↓
https://www.youtube.com/channel/UCLJNZ7osIjNix4bbkM-rj5w?sub_confirmation=1

たまき雄一郎公式Webサイト
https://www.tamakinet.jp/

たまき雄一郎SNS
【Facebook】 https://www.facebook.com/tamakinet55/
【X(旧Twitter)】 https://x.com/tamakiyuichiro
【Instagram】 https://www.instagram.com/yuichiro.tamaki/
【アメブロ】 https://ameblo.jp/tamakiyuichiro/",たまきチャンネル,2025-07-03T03:32:47Z,61632,1128,候補者PR,Official,Video
MW8xNPkbTe8,深夜割引改悪で運送費爆上がり!?玉木さん2024年問題どこ行った？,"2024年問題が再燃！ETC深夜割引改悪で運送業界が悲鳴。玉木雄一郎氏が物流危機へ、通行料金引き下げの必要性を強調。

運送業界の現状をコメントで教えて！
チャンネル登録もお願いします！

#玉木雄一郎 #国民民主党 #2024年問題 #運送業界 #物流 #ETC割引 #通行料金 #政治 #政策 #日本経済",玉木雄一郎 切り抜き速報,2025-07-10T07:37:08Z,4859,25,候補者PR,User-Generated Content (including clips)  ,Shorts
2pM1CegPQro,【LIVE】国民民主党・榛葉賀津也&かわもと健一の街頭演説@博多駅,"【LIVE】国民民主党・榛葉賀津也&かわもと健一の街頭演説@博多駅

★SNSはじめました。
インスタ：https://www.instagram.com/senxotimes/
Tiktok：https://www.tiktok.com/@senxotimes
Threads：https://www.threads.com/@senxotimes

ーーーーー

★各種リンク
●センキョタイムズWEB
https://www.senxotimes.com/

●センキョタイムズ・サポーター会員『ガーディアン』
https://www.senxotimes.com/guardian/

●タレコミ
※情報リークや内部告発、噂話など、世に知らしめたいことなどありましたら、頂戴いたします。
https://www.senxotimes.com/contact/

●カンパの振込口座
※センキョタイムズはみなさまからのご寄附によって成り立っています。ご支援はこちらから！
https://www.senxotimes.com/donation/

ーーーーー

民主主義の根幹なのに、知っているようで意外と知らない選挙に関する情報を、硬軟交えてお届けするセンキョタイムズ。


★ポッドキャストでもご視聴いただけます！
Spotify
https://x.gd/jATa4

Appleポッドキャスト
https://x.gd/tKChY

Googleポッドキャスト
https://x.gd/8JKdq

ーーーー

★出演者プロフィール
大井忠賢
株式会社選挙テックラボ CEO
福岡県田川郡福智町出身。株式会社選挙テックラボ CEO、センキョタイムズ 編集長（YouTube & Podcast）、九州大学客員助教、JAPAN MENSA会員。

元木哲三
株式会社チカラ 代表取締役
福岡市中央区出身。ライター、作家、株式会社チカラ代表取締役。文章の学校主宰。crossfm『morning gate』、『Books & Music 哲三堂。』のナビゲーターを務める。


※自由気ままな選挙トークですので、厳密な考証は行っておりません。 
※出演者の妄想も多く含まれております。


--------------------------------------------------------------------------------------

BGM：
【オープニング】
トーマス大森音楽工房
https://www.youtube.com/c/FreeMusicTh...

【エンディング】
マグマ&クレイジーラビッツ
「素晴らしき世界」

--------------------------------------------------------------------------------------",センキョタイムズ,2025-07-05T18:34:05Z,2617,1539,候補者PR,User-Generated Content (including clips)  ,Video
S81FH1E-Iy0,【20250709】国民民主党榛葉幹事長参院選応援演説（島根県安来市）,,山陰チャンネル,2025-07-09T11:27:07Z,763,1033,候補者PR,User-Generated Content (including clips)  ,Video
j2mIRifKX2A,「無所属で通ったら、国民民主に戻るの？」と聞かれ...,"このチャンネルは配信者があらゆる世の中の情勢について配信者独自の見解で物申す場所です。
ご理解下さいますようお願い申し上げます。

ご厚意の視聴料は下記へお願いします
PayPay送金
ID : gasylefamily

このチャンネルのメンバーになって特典にアクセスしてください:
https://www.youtube.com/channel/UC293JmpEKvA292wP8YKNRdw/join
三浦春馬さんの記憶が第一波、第二波と波のように繰り返し溢れる場所
▼チャンネル登録はこちら
https://www.youtube.com/@harukatsuchannel

▽春活メンシプはこちら
https://www.youtube.com/channel/UC293JmpEKvA292wP8YKNRdw/join
▼ツイッター
https://twitter.com/harukatsuwave
▽TikTok
https://www.tiktok.com/@channelharumaundo
▼Instagram
https://www.instagram.com/harukatsu_channel",春活channel,2025-07-05T12:47:33Z,9393,69,その他,User-Generated Content (including clips)  ,Video
O1SfMPfheQo,【大ピンチ！？】わたなべりお×国民民主党学生部 勝利へのラストスパート！【LIVE配信】,,わたなべりおちゃんねる,2025-07-12T12:12:14Z,9966,1766,その他,User-Generated Content (including clips)  ,Video
YGd_YRR-Gk0,【国民民主党 参議院選挙2025 比例名簿政策】#平戸航太　2025年7月17日　朝のご挨拶,"国民民主党の参議院選挙2025比例代表公認新人・平戸航太(ひらどこうた)です。日立製作所で設計者として勤務。二児の父。働きながら衆議院選挙2024に立候補するも落選、参議院選挙2025における国民民主党の公認候補へ。
▼詳細プロフィールはこちら▼
https://go2senkyo.com/seijika/192979

#国民民主党
#参議院選挙2025
#比例代表",平戸航太チャンネル【国民民主党 参議院 比例代表公認】,2025-07-16T23:52:17Z,3151,49,候補者PR,Candidate,Shorts
91eRRtVUuRo,【参院選最新】国民民主党に難敵現る…!!横田記者が榛葉幹事長の演説に突撃取材し激詰め！会見出禁の意趣返しか！？参院選V字回復に暗雲…【勝手に論評】,"2025年7月6日、参院選四日目。数日前の国民民主党榛葉幹事長の演説に横田記者が突撃取材しました。こちらのチャンネルではナビゲーターの【東雲マコ】が政治のニュースや動画、ネットの反応などを引用しながら、事実を調査し是々非々で論評していくエンタメ系ニュースメディアです！

▼おすすめ再生リスト
国民民主党
https://www.youtube.com/playlist?list=PL9KPS92REIhZS9woEVwnDvqgf87iXU_Es

石丸伸二最新ニュース
https://www.youtube.com/playlist?list=PL9KPS92REIhZs7z4vQm8htUF9I0_2xFGv

衆院選2024まとめ
https://www.youtube.com/playlist?list=PL9KPS92REIhZAyq3nwPsY_rO1QejIp02g

▼チャンネル登録まだの方は登録お願いします！
http://www.youtube.com/channel/UCh-h6KNfRKJFkQUqOAIFxuQ?sub_confirmation=1

▼X(旧Twtitter)はこちら！
https://twitter.com/seiji4everyone

====================================
〇目次
0:00 ハイライト
0:45 最新情報・概要
1:33 ＜横田記者＞榛葉幹事長を激詰め
4:14 中間論評
4:59 榛葉会見／横田記者の暴論
8:23 玉木代表会見／横田記者と財務省
18:08 榛葉会見／横田記者出禁の理由
22:29 論評まとめ(個人の見解です)
====================================
〇引用
極右化する天敵・国民民主党の榛葉賀津也・幹事長に横田一が突撃7連発
https://www.youtube.com/watch?v=jRQcv2GUtjQ

【LIVE配信】国民民主党・榛葉幹事長会見　2024年11月1日（金）13時30分（予定）
https://www.youtube.com/watch?v=JZnDjFjc1vo&t=18s

【LIVE配信】国民民主党・玉木代表会見　2024年11月5日（火）9時30分より
https://www.youtube.com/watch?v=H2O1dEkdX0c

【LIVE配信】国民民主党・榛葉幹事長会見　2024年12月13日（金）14時00分（予定）
https://www.youtube.com/watch?v=gC3mJqm1Jag



○関連チャンネル
▼まるチャンネル(石丸伸二公式)
https://www.youtube.com/@shinji_ishimaru_1982

▼地域政党 再生の道
https://www.youtube.com/@The-Path-to-Rebirth

▼国民民主党
https://www.youtube.com/@DPFPofficial

▼たまきチャンネル
https://www.youtube.com/@tamaki-channel

#参院選
#国民民主党
#榛葉幹事長
#横田記者
#玉木雄一郎
#石丸伸二
#再生の道
#自民党
#石破総理
#玉木雄一郎
#にっぽん見守り党
#東雲マコ

！当事者からの修正削除要請は真摯に対応いたしますので、概要欄の連絡先からお願いいたします

※コメントはコミュニティガイドラインを参考にお願いします
※誹謗中傷はお止めください
※ハイライトは、分かりやすく伝えるため前後関係がなく繋がっている場合があります。詳しくは本編をご覧ください。
※字幕付けは聞こえた音声と前後関係から想定して付けており間違っている場合もございます
※チャンネル主からの「いいね」は、ご意見ありがとうございますの意です(同意したわけではありません)
※サムネイルやタイトルは時期や影響を考え変更する場合があります
声：VOICEVOX 四国めたん
BGM:chill ending、勇敢なる進撃／ni-music",にっぽん見守り党,2025-07-06T09:52:41Z,16903,1424,メディア批判,User-Generated Content (including clips)  ,Video
8g4Gvdw_19I,【国民民主党 参院選2025 比例候補公約一覧】街宣ライブ7月5日(土)17:30〜@土浦駅西口スカイリング,"国民民主党の参議院選挙2025比例代表公認新人・平戸航太(ひらどこうた)です。日立製作所で設計者として勤務。二児の父。働きながら衆議院選挙2024に立候補するも落選、参議院選挙2025における国民民主党の公認内定予定候補者へ。
▼詳細プロフィールはこちら▼
https://go2senkyo.com/seijika/192979

#国民民主党
#比例代表
#立候補者",平戸航太チャンネル【国民民主党 参議院 比例代表公認】,2025-07-05T21:06:49Z,1145,2295,候補者PR,Candidate,Video
HZxUeiHz-Bc,玉木雄一郎代表と！ #国民民主党 #かわもと健一,昨日は #国民民主党 #玉木雄一郎 代表と博多・小倉で街頭演説。改めて関係各位に感謝申し上げます。#参院選2022 ラストスパート頑張ります！,かわもと健一 国民民主党,2025-07-14T02:11:18Z,2822,39,候補者PR,Candidate,Shorts
OPfQg2TNMgY,#榛葉賀津也 幹事長 × #小林さやか  候補（千葉県）コラボライブ配信 7月11日(金)21時30分頃スタート予定,"[関連URL]
国民民主党公式ウェブサイトHP：https://new-kokumin.jp/
国民民主党YouTubeチャンネル ：https://www.youtube.com/c/DPFPofficial/featured
国民民主党Facebook：https://www.facebook.com/democratic.party.for.the.people/
国民民主党Twitter：https://twitter.com/DPFPnews
国民民主党LINE：https://line.naver.jp/ti/p/%40dpfp
国民民主党instagram：https://www.instagram.com/dpfp2018/",国民民主党,2025-07-11T13:05:33Z,40819,1861,候補者PR,Official,Video
QVjs6pMElvg,玉木雄一郎代表、福井県に降臨！　参議院議員福井選挙区候補者、山中しゅんすけ応援演説、玉木雄一郎代表フルver（2025.07.08）,「この投稿は、国民民主党福井選挙区 山中しゅんすけ候補を応援するボランティア『カオル』が発信しています」,俗にいう一般家庭の夫,2025-07-08T04:48:28Z,845,1451,候補者PR,User-Generated Content (including clips)  ,Video
B2MQVG1GRvA,竹野内豊＆玉木宏＆奥平大兼、実在した日本海軍の駆逐艦『雪風』隊員を熱演　“戦後80年”の重さを実感「歴史で終わらせてはいけない」　映画『雪風 YUKIKAZE』完成報告イベント,"俳優の竹野内豊、玉木宏、奥平大兼が9日、映画『雪風 YUKIKAZE』完成報告イベントに登壇した。

【関連動画】
◆53歳・竹野内豊、俳優デビュー30周年も厳しめのコメント「うまくいかないのが人生」
https://youtu.be/Lwt4bDUNoLY
◆勝利を確信する”新政府軍”玉木宏＆決断を迫られる阿部サダヲ、対照的な2人の姿を切り取った特別映像解禁！
https://youtu.be/uy6SnsVako0
◆大沢たかお、お茶目なイジリに玉木宏がタジタジ！？潜水艦での撮影裏話を明かす
https://youtu.be/Ya5hZT28k-s

#竹野内豊 #玉木宏 #奥平大兼 #雪風YUKIKAZE",oricon,2025-07-09T04:41:21Z,16875,602,候補者PR,User-Generated Content (including clips)  ,Video
LRzAMhmM4g8,参政党急伸！国民民主党が票も奪われてる？,"参政党はなぜ急伸し国民民主党の票を奪うのか？玉木雄一郎氏が神谷氏の分かりやすい主張と地方議員育成やボランティア活動など地道な地上戦の成功要因を分析！
参政党についてあなたの印象をコメントで教えてください。

#玉木雄一郎 #国民民主党 #政治 #参政党  #国会 #選挙 #政策 #ニュース #日本政治 #政治家",玉木雄一郎 切り抜き速報,2025-07-13T00:49:32Z,51079,46,その他,User-Generated Content (including clips)  ,Shorts
3pKqOlc9sSs,榛葉幹事長  「玉木がシュンとなったその2日後だ」玉木代表  国民民主党,"#shorts 

#玉木雄一郎
#榛葉賀津也
#国民民主党
#石丸伸二
#議会
#政治
#再生の道

元動画 
https://www.youtube.com/channel/UCkWxcxYvigRoGoqg10kRRJA
https://www.youtube.com/watch?v=Ebyz_pryV3c",熱いぞ!ニッポン,2025-07-11T00:00:10Z,38860,50,候補者PR,User-Generated Content (including clips)  ,Shorts
r_NRk9TVxSw,参院選公示！「国民民主党」代表の第一声は？【ギモン２５】,"「参院選“100のギモン”」テレ東BIZならCM無しでイッキ見！
https://txbiz.tv-tokyo.co.jp/specials?id=259&utm_source=youtube&utm_medium=video&utm_campaign=senkyo2025

【緊急企画】イスラエルとイランは今後どうなる？池上彰×佐藤優 軍事衝突について語りつくす
https://www.youtube.com/watch?v=oJy4G_TXIUw

「テレ東BIZ」会員登録はこちら（8月8日まで初回登録14日間無料！）
https://txbiz.tv-tokyo.co.jp/lp/?utm_source=youtube&utm_medium=video&utm_campaign=senkyo2025

7月3日(木)に参院選が公示されました。
各党の党首は“第一声”で何を語るのか。
ロングバージョンでお見せします。

国民民主党：玉木代表

#国民民主党　#玉木代表　#第一声　#いま知りたい100のギモン　#100解説　#選挙　#参院選",テレ東BIZ,2025-07-03T11:01:35Z,6274,1078,その他,Media,Video
bTfNFdwwTPM,闘牛田茉友の方程式を解説する幹事長 #榛葉幹事長 #国民民主党 #shorts,"#榛葉賀津也
#榛葉幹事長
#国民民主党
#shorts",政治をエンタメに,2025-07-17T10:15:03Z,68251,57,候補者PR,User-Generated Content (including clips)  ,Shorts
b9XIVLSlsP0,正論パンチではなくダチョウ倶楽部になってしまう玉木雄一郎 #榛葉幹事長 #榛葉賀津也 #国民民主党 #国民民主党にワクワク #玉木雄一郎 #伊藤たかえ #森ようすけ,,Next JAPAN,2025-07-19T17:25:28Z,10718,37,候補者PR,User-Generated Content (including clips)  ,Shorts
vhjNg4oxFXQ,【国民民主党玉木代表最新】速報！国民民主党が政策発表会見を行い玉木代表が政府に対して宣戦布告！,"【国民民主党玉木代表最新】速報！国民民主党が政策発表会見を行い玉木代表が政府に対して宣戦布告！

多くの人にまずは興味を持ってもらうことが、政治を変える第一歩になると私たちは信じています。
この動画では、国会や都政の中で今まさに起きている“知られざる真実”に迫り、政治に対して新たな視点を提供します。
若者の投票率の低さ、政治に対する無関心、そしてマスメディアでは報じられない現実…。
だからこそ、私たちのチャンネルでは「まずは興味を持ってもらうこと」を最優先にしています。
本動画では、最新の都知事選や国会での討論を切り抜きつつ、視聴者の皆さんに“気づき”を与えるような解説も加えています。
チャンネル登録と通知オンをして、これからの日本を一緒に考えていきましょう。

コメントや高評価もお待ちしております！

#政治ニュース
#国会中継
#都知事選2025
#政治に興味を持とう
#投票率アップ
#日本の未来
#切り抜き動画
#政治の真実
#若者と政治
#注目の討論",Kamil Taşkın,2025-07-14T03:01:02Z,19,1145,与党批判,User-Generated Content (including clips)  ,Video
UcCUhs540Tg,走れ安野！手弁当の新党チームみらい、体張ります【#ひろゆき × #安野たかひろ｜#切り抜き 】,"📲公式LINEで最新情報をチェック！: https://lin.ee/WqypSR5
元動画：https://www.youtube.com/live/RpLYAjM4bOs

▼新党「チームみらい」情報
🔗 公式ホームページ
https://team-mir.ai/

📖 マニフェスト
https://policy.team-mir.ai/

🗣️ AIあんの 24時間回答中！（7月3日～7月19日）
https://www.youtube.com/watch?v=PQ-1p1tXj5I&list=PL3gzghX8RmGnjReSEb3nc0-a3AS6GsJX2

📲 公式LINEで最新情報をチェック！
https://lin.ee/WqypSR5

🙌 サポーターとして参加する
https://team-mir.ai/#volunteer

📢 アクションボードで楽しみながら応援！
https://action.team-mir.ai/

💖 ご寄付のお願い
https://team-mir.ai/#donation

▼チームみらい関連動画
■新党「チームみらい」結党発表　 https://youtu.be/ynQeY8ETRFo?feature=shared
■「チームみらい」あなたの力が必要です　 https://youtu.be/MV7lPA1Xpsg?feature=shared
■「チームみらい」候補者通年募集！　   https://youtu.be/UW7AkyLUwFk?feature=shared
================
＜安野たかひろ　プロフィール＞
「テクノロジーを通じて未来を描く」活動をしてきたエンジニア&起業家&SF作家。
1990年、東京生まれ。東京都文京区育ち。エンジニア。開成高校を卒業後、東京大学工学部システム創成学科へ進学。「AI戦略会議」で座長を務める松尾豊教授の研究室を卒業。外資系コンサルティング会社のボストン・コンサルティング・グループを経てAIスタートアップ企業を二社創業。デジタルを通じた社会システム変革に携わる。日本SF作家クラブ会員。
●デジタル庁デジタル法制ワーキンググループ構成員 ●英国王立美術院にて準修士 ●未踏スーパークリエイター ●ハヤカワSFコンテスト受賞 ●星新一賞受賞 ●アジアデジタルアートアワード・インタラクティブ部門大賞 ●M-1グランプリ出場

＜インフォメーション＞
書籍のご購入はこちらから！
『はじめる力』https://amzn.asia/d/i0w4NpI
『1％の革命』https://amzn.asia/d/3A3oHfA
期間限定でダウンロード特典もつくので、お早めに！

安野たかひろ本人X： https://twitter.com/takahiroanno  
スタッフ公式X： https://twitter.com/annotakahiro24  
安野たかひろ公式ホームページ：https://takahiroanno.com/

#チームみらい #チームみらいを国会へ #安野たかひろ",安野たかひろ＠新党「チームみらい」公式チャンネル,2025-07-19T08:30:27Z,37043,298,その他,Other,Video
FLcBuK2IKgw,住宅費を引き下げる！,"【たまきチャンネルは切り抜きOK!! どんどんお願いします！】
ただし、元動画の表現の意図や趣旨を故意に改変すること、
人格を侮辱したり事実と異なる内容の文字表記を加えること、
法令や公序良俗に反する内容に加工することはお控えください。

チャンネル登録お願いします！↓
https://www.youtube.com/channel/UCLJNZ7osIjNix4bbkM-rj5w?sub_confirmation=1

たまき雄一郎公式Webサイト
https://www.tamakinet.jp/

たまき雄一郎SNS
【Facebook】 https://www.facebook.com/tamakinet55/
【X(旧Twitter)】 https://x.com/tamakiyuichiro
【Instagram】 https://www.instagram.com/yuichiro.tamaki/
【アメブロ】 https://ameblo.jp/tamakiyuichiro/",たまきチャンネル,2025-07-17T22:54:41Z,45396,27,その他,Official,Shorts
ehDnFdtEFIU,【玉木雄一郎】減税・投資・教育　10年でGDP1000兆円を目指す“成長戦略”とは　トランプ関税についても切り込む！ #経済成長戦略 #国民民主党 #玉木 #政治 #税金 #ガソリン税,"✅ 概要欄
◆税収の“上振れ”はインフレの恩恵？
→ 本来、国民に【減税】で返すべき。

◆「トランプ関税」で中小企業に影響
→ 今こそ【消費税減税】・【環境性能割の廃止】で内需を支えるべき。

◆成長を止めてきた「103万円の壁」
→ 引き上げて労働供給を増やすことで、日本を再成長軌道に。

国民民主党が掲げる“新・三本の矢”とは？
👉「手取り」「投資」「教育」拡大によって10年でGDP1000兆円・税収120兆円を目指す！

00:00 ハイライト
00:25   概要
01:45 ①税収増加75兆円予測　参議院でどう訴える？
04:06 ②アメリカ関税交渉について
06:01 ③ワンイシュー政党増　その意義と役割は？

📺 引用動画はこちら：
https://youtu.be/SEOqMbNW5Oo

✅ チャンネル登録はこちら：
https://www.youtube.com/channel/UC1fdlyrrExrwujkggxkktZw

VOICEVOX:ミカサ

#経済成長戦略 #国民民主党 #玉木 #政治 #税金 #ガソリン税",Gold政治【政治系切り抜き】,2025-07-06T23:00:41Z,403,504,候補者PR,User-Generated Content (including clips)  ,Video
